Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.53","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.644","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.411","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.14","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","30.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","28.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","25.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","24.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","3.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","3.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","2.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","068","Bolivia (Plurinational State of)","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","2.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.847","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.89","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.895","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.995","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.54","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.921","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.512","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.825","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.916","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.132","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","4.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","3.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","3.7","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","0.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","070","Bosnia and Herzegovina","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","0.1","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","3.622","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.575","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.591","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.701","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.39","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","1.097","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.402","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.796","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.795","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.142","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","63.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","61.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","60.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","61.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","1.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","1.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","1.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","072","Botswana","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","1.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.809","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.882","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.084","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.439","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.635","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.742","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.465","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.46","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","076","Brazil","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.067","E","Estimated value"
